"Código","Unidade Territorial","UF","Referência","Idosos que recebem o Benefício de Prestação Continuada (BPC) por Município pagador"
"350635","BERTIOGA","SP","12/2020","596"
"350640","BILAC","SP","12/2020","28"
"350650","BIRIGUI","SP","12/2020","626"
"350660","BIRITIBA MIRIM","SP","12/2020","437"
"350670","BOA ESPERANÇA DO SUL","SP","12/2020","154"
"350680","BOCAINA","SP","12/2020","86"
"350690","BOFETE","SP","12/2020","102"
"350700","BOITUVA","SP","12/2020","424"
"350710","BOM JESUS DOS PERDÕES","SP","12/2020","249"
"350715","BOM SUCESSO DE ITARARÉ","SP","12/2020","11"
"350720","BORÁ","SP","12/2020","6"
"350730","BORACÉIA","SP","12/2020","17"
"350740","BORBOREMA","SP","12/2020","93"
"350745","BOREBI","SP","12/2020","15"
"350750","BOTUCATU","SP","12/2020","870"
"350760","BRAGANÇA PAULISTA","SP","12/2020","2176"
"350770","BRAÚNA","SP","12/2020","17"
"350775","BREJO ALEGRE","SP","12/2020","12"
"350780","BRODOWSKI","SP","12/2020","211"
"350790","BROTAS","SP","12/2020","213"
"350800","BURI","SP","12/2020","202"
"350810","BURITAMA","SP","12/2020","105"
"350820","BURITIZAL","SP","12/2020","38"
"350830","CABRÁLIA PAULISTA","SP","12/2020","36"
"350840","CABREÚVA","SP","12/2020","465"
"350850","CAÇAPAVA","SP","12/2020","794"
"350860","CACHOEIRA PAULISTA","SP","12/2020","271"
"350870","CACONDE","SP","12/2020","149"
"350880","CAFELÂNDIA","SP","12/2020","129"
"350890","CAIABU","SP","12/2020","16"
"350900","CAIEIRAS","SP","12/2020","1031"
"350910","CAIUÁ","SP","12/2020","13"
"350920","CAJAMAR","SP","12/2020","346"
"350925","CAJATI","SP","12/2020","559"
"350930","CAJOBI","SP","12/2020","41"
"350940","CAJURU","SP","12/2020","333"
"350945","CAMPINA DO MONTE ALEGRE","SP","12/2020","31"
"350950","CAMPINAS","SP","12/2020","8903"
"350960","CAMPO LIMPO PAULISTA","SP","12/2020","809"
"350970","CAMPOS DO JORDÃO","SP","12/2020","524"
"350980","CAMPOS NOVOS PAULISTA","SP","12/2020","32"
"350990","CANANÉIA","SP","12/2020","239"
"350995","CANAS","SP","12/2020","20"
"351000","CÂNDIDO MOTA","SP","12/2020","206"
"351010","CÂNDIDO RODRIGUES","SP","12/2020","21"
"351015","CANITAR","SP","12/2020","16"
"351020","CAPÃO BONITO","SP","12/2020","628"
"351030","CAPELA DO ALTO","SP","12/2020","126"
"351040","CAPIVARI","SP","12/2020","448"
"351050","CARAGUATATUBA","SP","12/2020","1837"
"351060","CARAPICUÍBA","SP","12/2020","3325"
"351070","CARDOSO","SP","12/2020","145"
"351080","CASA BRANCA","SP","12/2020","197"
"351090","CÁSSIA DOS COQUEIROS","SP","12/2020","29"
"351100","CASTILHO","SP","12/2020","192"
"351110","CATANDUVA","SP","12/2020","1075"
"351120","CATIGUÁ","SP","12/2020","31"
"351130","CEDRAL","SP","12/2020","123"
"351140","CERQUEIRA CÉSAR","SP","12/2020","114"
"351150","CERQUILHO","SP","12/2020","213"
"351160","CESÁRIO LANGE","SP","12/2020","100"
"351170","CHARQUEADA","SP","12/2020","89"
"351190","CLEMENTINA","SP","12/2020","26"
"351200","COLINA","SP","12/2020","126"
"351210","COLÔMBIA","SP","12/2020","61"
"351220","CONCHAL","SP","12/2020","214"
"351230","CONCHAS","SP","12/2020","80"
"351240","CORDEIRÓPOLIS","SP","12/2020","130"
"351250","COROADOS","SP","12/2020","24"
"351260","CORONEL MACEDO","SP","12/2020","41"
"351270","CORUMBATAÍ","SP","12/2020","27"
"351280","COSMÓPOLIS","SP","12/2020","556"
"351290","COSMORAMA","SP","12/2020","135"
"351300","COTIA","SP","12/2020","2112"
"351310","CRAVINHOS","SP","12/2020","376"
"351320","CRISTAIS PAULISTA","SP","12/2020","49"
"351330","CRUZÁLIA","SP","12/2020","12"
"351340","CRUZEIRO","SP","12/2020","525"
"351350","CUBATÃO","SP","12/2020","1012"
"351360","CUNHA","SP","12/2020","409"
"351370","DESCALVADO","SP","12/2020","191"
"351380","DIADEMA","SP","12/2020","5007"
"351385","DIRCE REIS","SP","12/2020","9"
"351390","DIVINOLÂNDIA","SP","12/2020","70"
"351400","DOBRADA","SP","12/2020","26"
"351410","DOIS CÓRREGOS","SP","12/2020","161"
"351420","DOLCINÓPOLIS","SP","12/2020","20"
"351430","DOURADO","SP","12/2020","32"
"351440","DRACENA","SP","12/2020","239"
"351450","DUARTINA","SP","12/2020","136"
"351460","DUMONT","SP","12/2020","76"
"351470","ECHAPORÃ","SP","12/2020","63"
"351480","ELDORADO","SP","12/2020","209"
"351490","ELIAS FAUSTO","SP","12/2020","182"
"351492","ELISIÁRIO","SP","12/2020","7"
"351495","EMBAÚBA","SP","12/2020","8"
"351500","EMBU DAS ARTES","SP","12/2020","2073"
"351510","EMBU-GUAÇU","SP","12/2020","1226"
"351512","EMILIANÓPOLIS","SP","12/2020","4"
"351515","ENGENHEIRO COELHO","SP","12/2020","76"
"351518","ESPÍRITO SANTO DO PINHAL","SP","12/2020","266"
"351519","ESPÍRITO SANTO DO TURVO","SP","12/2020","34"
"351520","ESTRELA DOESTE","SP","12/2020","61"
"351530","ESTRELA DO NORTE","SP","12/2020","11"
"351535","EUCLIDES DA CUNHA PAULISTA","SP","12/2020","51"
"351540","FARTURA","SP","12/2020","138"
"351550","FERNANDÓPOLIS","SP","12/2020","587"
"351560","FERNANDO PRESTES","SP","12/2020","31"
"351565","FERNÃO","SP","12/2020","4"
"351570","FERRAZ DE VASCONCELOS","SP","12/2020","1419"
"351580","FLORA RICA","SP","12/2020","5"
"351590","FLOREAL","SP","12/2020","21"
"351600","FLÓRIDA PAULISTA","SP","12/2020","56"
"351610","FLORÍNEA","SP","12/2020","25"
"351620","FRANCA","SP","12/2020","2612"
"351630","FRANCISCO MORATO","SP","12/2020","1472"
"351640","FRANCO DA ROCHA","SP","12/2020","1127"
"351650","GABRIEL MONTEIRO","SP","12/2020","4"
"351660","GÁLIA","SP","12/2020","48"
"351670","GARÇA","SP","12/2020","267"
"351680","GASTÃO VIDIGAL","SP","12/2020","10"
"351685","GAVIÃO PEIXOTO","SP","12/2020","3"
"351690","GENERAL SALGADO","SP","12/2020","96"
"351700","GETULINA","SP","12/2020","54"
"351710","GLICÉRIO","SP","12/2020","26"
"351720","GUAIÇARA","SP","12/2020","58"
"351730","GUAIMBÊ","SP","12/2020","41"
"351740","GUAÍRA","SP","12/2020","261"
"351750","GUAPIAÇU","SP","12/2020","212"
"351760","GUAPIARA","SP","12/2020","178"
"351770","GUARÁ","SP","12/2020","52"
"351780","GUARAÇAÍ","SP","12/2020","67"
"351790","GUARACI","SP","12/2020","119"
"351800","GUARANI DOESTE","SP","12/2020","14"
"351810","GUARANTÃ","SP","12/2020","39"
"351820","GUARARAPES","SP","12/2020","226"
"351830","GUARAREMA","SP","12/2020","365"
"351840","GUARATINGUETÁ","SP","12/2020","1027"
"351850","GUAREÍ","SP","12/2020","65"
"351860","GUARIBA","SP","12/2020","196"
"351870","GUARUJÁ","SP","12/2020","3006"
"351880","GUARULHOS","SP","12/2020","11857"
"351885","GUATAPARÁ","SP","12/2020","32"
"351890","GUZOLÂNDIA","SP","12/2020","15"
"351900","HERCULÂNDIA","SP","12/2020","101"
"351905","HOLAMBRA","SP","12/2020","50"
"351907","HORTOLÂNDIA","SP","12/2020","2075"
"351910","IACANGA","SP","12/2020","104"
"351920","IACRI","SP","12/2020","52"
"351925","IARAS","SP","12/2020","31"
"351930","IBATÉ","SP","12/2020","139"
"351940","IBIRÁ","SP","12/2020","136"
"351950","IBIRAREMA","SP","12/2020","66"
"351960","IBITINGA","SP","12/2020","467"
"351970","IBIÚNA","SP","12/2020","941"
"351980","ICÉM","SP","12/2020","89"
"351990","IEPÊ","SP","12/2020","91"
"352000","IGARAÇU DO TIETÊ","SP","12/2020","120"
"352010","IGARAPAVA","SP","12/2020","150"
"352020","IGARATÁ","SP","12/2020","108"
"352030","IGUAPE","SP","12/2020","546"
"352040","ILHABELA","SP","12/2020","330"
"352042","ILHA COMPRIDA","SP","12/2020","210"
"352044","ILHA SOLTEIRA","SP","12/2020","138"
"352050","INDAIATUBA","SP","12/2020","2005"
"352060","INDIANA","SP","12/2020","42"
"352070","INDIAPORÃ","SP","12/2020","23"
"352080","INÚBIA PAULISTA","SP","12/2020","23"
"352090","IPAUSSU","SP","12/2020","54"
"352100","IPERÓ","SP","12/2020","150"
"352110","IPEÚNA","SP","12/2020","80"
"352115","IPIGUÁ","SP","12/2020","40"
"352120","IPORANGA","SP","12/2020","25"
"352130","IPUÃ","SP","12/2020","38"
"352140","IRACEMÁPOLIS","SP","12/2020","98"
"352150","IRAPUÃ","SP","12/2020","56"
"352160","IRAPURU","SP","12/2020","49"
"352170","ITABERÁ","SP","12/2020","126"
"352180","ITAÍ","SP","12/2020","241"
"352190","ITAJOBI","SP","12/2020","144"
"352200","ITAJU","SP","12/2020","15"
"352210","ITANHAÉM","SP","12/2020","2496"
"352215","ITAOCA","SP","12/2020","27"
"352220","ITAPECERICA DA SERRA","SP","12/2020","4208"
"352230","ITAPETININGA","SP","12/2020","1183"
"352240","ITAPEVA","SP","12/2020","1072"
"352250","ITAPEVI","SP","12/2020","1478"
"352260","ITAPIRA","SP","12/2020","470"
"352265","ITAPIRAPUÃ PAULISTA","SP","12/2020","28"
"352270","ITÁPOLIS","SP","12/2020","169"
"352280","ITAPORANGA","SP","12/2020","186"
"352290","ITAPUÍ","SP","12/2020","72"
"352300","ITAPURA","SP","12/2020","30"
"352310","ITAQUAQUECETUBA","SP","12/2020","3650"
"352320","ITARARÉ","SP","12/2020","511"
"352330","ITARIRI","SP","12/2020","269"
"352340","ITATIBA","SP","12/2020","738"
"352350","ITATINGA","SP","12/2020","142"
"352360","ITIRAPINA","SP","12/2020","124"
"352370","ITIRAPUÃ","SP","12/2020","37"
"352380","ITOBI","SP","12/2020","38"
"352390","ITU","SP","12/2020","1427"
"352400","ITUPEVA","SP","12/2020","282"
"352410","ITUVERAVA","SP","12/2020","270"
"352420","JABORANDI","SP","12/2020","28"
"352430","JABOTICABAL","SP","12/2020","961"
"352440","JACAREÍ","SP","12/2020","1667"
"352450","JACI","SP","12/2020","40"
"352460","JACUPIRANGA","SP","12/2020","311"
"352470","JAGUARIÚNA","SP","12/2020","431"
"352480","JALES","SP","12/2020","640"
"352490","JAMBEIRO","SP","12/2020","44"
"352500","JANDIRA","SP","12/2020","718"
"352510","JARDINÓPOLIS","SP","12/2020","336"
"352520","JARINU","SP","12/2020","400"
"352530","JAÚ","SP","12/2020","853"
"352540","JERIQUARA","SP","12/2020","26"
"352550","JOANÓPOLIS","SP","12/2020","79"
"352560","JOÃO RAMALHO","SP","12/2020","11"
"352570","JOSÉ BONIFÁCIO","SP","12/2020","355"
"352580","JÚLIO MESQUITA","SP","12/2020","13"
"352585","JUMIRIM","SP","12/2020","14"
"352590","JUNDIAÍ","SP","12/2020","2219"
"352600","JUNQUEIRÓPOLIS","SP","12/2020","101"
"352610","JUQUIÁ","SP","12/2020","512"
"352620","JUQUITIBA","SP","12/2020","649"
"352630","LAGOINHA","SP","12/2020","115"
"352640","LARANJAL PAULISTA","SP","12/2020","176"
"352650","LAVÍNIA","SP","12/2020","19"
"352660","LAVRINHAS","SP","12/2020","26"
"352670","LEME","SP","12/2020","805"
"352680","LENÇÓIS PAULISTA","SP","12/2020","356"
"352690","LIMEIRA","SP","12/2020","2513"
"352700","LINDÓIA","SP","12/2020","44"
"352710","LINS","SP","12/2020","676"
"352720","LORENA","SP","12/2020","763"
"352725","LOURDES","SP","12/2020","5"
"352730","LOUVEIRA","SP","12/2020","195"
"352740","LUCÉLIA","SP","12/2020","148"
"352750","LUCIANÓPOLIS","SP","12/2020","6"
"352760","LUÍS ANTÔNIO","SP","12/2020","66"
"352770","LUIZIÂNIA","SP","12/2020","23"
"352780","LUPÉRCIO","SP","12/2020","38"
"352790","LUTÉCIA","SP","12/2020","6"
"352800","MACATUBA","SP","12/2020","59"
"352810","MACAUBAL","SP","12/2020","58"
"352820","MACEDÔNIA","SP","12/2020","11"
"352830","MAGDA","SP","12/2020","25"
"352840","MAIRINQUE","SP","12/2020","342"
"352850","MAIRIPORÃ","SP","12/2020","1076"
"352860","MANDURI","SP","12/2020","42"
"352870","MARABÁ PAULISTA","SP","12/2020","16"
"352880","MARACAÍ","SP","12/2020","66"
"352885","MARAPOAMA","SP","12/2020","11"
"352890","MARIÁPOLIS","SP","12/2020","18"
"352900","MARÍLIA","SP","12/2020","2454"
"352910","MARINÓPOLIS","SP","12/2020","8"
"352920","MARTINÓPOLIS","SP","12/2020","265"
"352930","MATÃO","SP","12/2020","644"
"352940","MAUÁ","SP","12/2020","3653"
"352950","MENDONÇA","SP","12/2020","74"
"352960","MERIDIANO","SP","12/2020","23"
"352965","MESÓPOLIS","SP","12/2020","9"
"352970","MIGUELÓPOLIS","SP","12/2020","120"
"352980","MINEIROS DO TIETÊ","SP","12/2020","72"
"352990","MIRACATU","SP","12/2020","528"
"353000","MIRA ESTRELA","SP","12/2020","33"
"353010","MIRANDÓPOLIS","SP","12/2020","214"
"353020","MIRANTE DO PARANAPANEMA","SP","12/2020","85"
"353030","MIRASSOL","SP","12/2020","701"
"353040","MIRASSOLÂNDIA","SP","12/2020","38"
"353050","MOCOCA","SP","12/2020","460"
"353060","MOGI DAS CRUZES","SP","12/2020","4870"
"353070","MOGI GUAÇU","SP","12/2020","703"
"353080","MOGI MIRIM","SP","12/2020","594"
"353090","MOMBUCA","SP","12/2020","28"
"353100","MONÇÕES","SP","12/2020","10"
"353110","MONGAGUÁ","SP","12/2020","1457"
"353120","MONTE ALEGRE DO SUL","SP","12/2020","51"
"353130","MONTE ALTO","SP","12/2020","436"
"353140","MONTE APRAZÍVEL","SP","12/2020","328"
"353150","MONTE AZUL PAULISTA","SP","12/2020","143"
"353160","MONTE CASTELO","SP","12/2020","21"
"353170","MONTEIRO LOBATO","SP","12/2020","150"
"353180","MONTE MOR","SP","12/2020","608"
"353190","MORRO AGUDO","SP","12/2020","133"
"353200","MORUNGABA","SP","12/2020","118"
"353205","MOTUCA","SP","12/2020","7"
"353210","MURUTINGA DO SUL","SP","12/2020","31"
"353215","NANTES","SP","12/2020","19"
"353220","NARANDIBA","SP","12/2020","33"
"353230","NATIVIDADE DA SERRA","SP","12/2020","95"
"353240","NAZARÉ PAULISTA","SP","12/2020","160"
"353250","NEVES PAULISTA","SP","12/2020","107"
"353260","NHANDEARA","SP","12/2020","146"
"353270","NIPOÃ","SP","12/2020","19"
"353280","NOVA ALIANÇA","SP","12/2020","52"
"353282","NOVA CAMPINA","SP","12/2020","37"
"353284","NOVA CANAÃ PAULISTA","SP","12/2020","7"
"353286","NOVA CASTILHO","SP","12/2020","2"
"353290","NOVA EUROPA","SP","12/2020","36"
"353300","NOVA GRANADA","SP","12/2020","211"
"353310","NOVA GUATAPORANGA","SP","12/2020","8"
"353320","NOVA INDEPENDÊNCIA","SP","12/2020","16"
"353325","NOVAIS","SP","12/2020","21"
"353330","NOVA LUZITÂNIA","SP","12/2020","18"
"353340","NOVA ODESSA","SP","12/2020","418"
"353350","NOVO HORIZONTE","SP","12/2020","471"
"353360","NUPORANGA","SP","12/2020","20"
"353370","OCAUÇU","SP","12/2020","47"
"353380","ÓLEO","SP","12/2020","15"
"353390","OLÍMPIA","SP","12/2020","585"
"353400","ONDA VERDE","SP","12/2020","21"
"353410","ORIENTE","SP","12/2020","45"
"353420","ORINDIÚVA","SP","12/2020","36"
"353430","ORLÂNDIA","SP","12/2020","190"
"353440","OSASCO","SP","12/2020","6384"
"353450","OSCAR BRESSANE","SP","12/2020","26"
"353460","OSVALDO CRUZ","SP","12/2020","283"
"353470","OURINHOS","SP","12/2020","1063"
"353475","OUROESTE","SP","12/2020","81"
"353480","OURO VERDE","SP","12/2020","32"
"353490","PACAEMBU","SP","12/2020","98"
"353500","PALESTINA","SP","12/2020","88"
"353510","PALMARES PAULISTA","SP","12/2020","32"
"353520","PALMEIRA DOESTE","SP","12/2020","61"
"353530","PALMITAL","SP","12/2020","223"
"353540","PANORAMA","SP","12/2020","135"
"353550","PARAGUAÇU PAULISTA","SP","12/2020","252"
"353560","PARAIBUNA","SP","12/2020","353"
"353570","PARAÍSO","SP","12/2020","28"
"353580","PARANAPANEMA","SP","12/2020","99"
"353590","PARANAPUÃ","SP","12/2020","22"
"353600","PARAPUÃ","SP","12/2020","114"
"353610","PARDINHO","SP","12/2020","59"
"353620","PARIQUERA-AÇU","SP","12/2020","304"
"353625","PARISI","SP","12/2020","24"
"353630","PATROCÍNIO PAULISTA","SP","12/2020","66"
"353640","PAULICÉIA","SP","12/2020","45"
"353650","PAULÍNIA","SP","12/2020","593"
"353657","PAULISTÂNIA","SP","12/2020","7"
"353660","PAULO DE FARIA","SP","12/2020","128"
"353670","PEDERNEIRAS","SP","12/2020","310"
"353680","PEDRA BELA","SP","12/2020","29"
"353690","PEDRANÓPOLIS","SP","12/2020","9"
"353700","PEDREGULHO","SP","12/2020","84"
"353710","PEDREIRA","SP","12/2020","257"
"353715","PEDRINHAS PAULISTA","SP","12/2020","18"
"353720","PEDRO DE TOLEDO","SP","12/2020","194"
"353730","PENÁPOLIS","SP","12/2020","429"
"353740","PEREIRA BARRETO","SP","12/2020","276"
"353750","PEREIRAS","SP","12/2020","31"
"353760","PERUÍBE","SP","12/2020","1888"
"353770","PIACATU","SP","12/2020","18"
"353780","PIEDADE","SP","12/2020","678"
"353790","PILAR DO SUL","SP","12/2020","195"
"353800","PINDAMONHANGABA","SP","12/2020","1802"
"353810","PINDORAMA","SP","12/2020","106"
"353820","PINHALZINHO","SP","12/2020","119"
"353830","PIQUEROBI","SP","12/2020","7"
"353850","PIQUETE","SP","12/2020","92"
"353860","PIRACAIA","SP","12/2020","293"
"353870","PIRACICABA","SP","12/2020","2719"
"353880","PIRAJU","SP","12/2020","217"
"353890","PIRAJUÍ","SP","12/2020","229"
"353900","PIRANGI","SP","12/2020","65"
"353910","PIRAPORA DO BOM JESUS","SP","12/2020","100"
"353920","PIRAPOZINHO","SP","12/2020","186"
"353930","PIRASSUNUNGA","SP","12/2020","425"
"353940","PIRATININGA","SP","12/2020","98"
"353950","PITANGUEIRAS","SP","12/2020","194"
"353960","PLANALTO","SP","12/2020","14"
"353970","PLATINA","SP","12/2020","15"
"353980","POÁ","SP","12/2020","932"
"353990","POLONI","SP","12/2020","30"
"354000","POMPÉIA","SP","12/2020","203"
"354010","PONGAÍ","SP","12/2020","37"
"354020","PONTAL","SP","12/2020","189"
"354025","PONTALINDA","SP","12/2020","5"
"354030","PONTES GESTAL","SP","12/2020","21"
"354040","POPULINA","SP","12/2020","24"
"354050","PORANGABA","SP","12/2020","76"
"354060","PORTO FELIZ","SP","12/2020","394"
"354070","PORTO FERREIRA","SP","12/2020","400"
"354075","POTIM","SP","12/2020","99"
"354080","POTIRENDABA","SP","12/2020","180"
"354085","PRACINHA","SP","12/2020","7"
"354090","PRADÓPOLIS","SP","12/2020","119"
"354100","PRAIA GRANDE","SP","12/2020","3325"
"354105","PRATÂNIA","SP","12/2020","51"
"354110","PRESIDENTE ALVES","SP","12/2020","24"
"354120","PRESIDENTE BERNARDES","SP","12/2020","43"
"354130","PRESIDENTE EPITÁCIO","SP","12/2020","273"
"354140","PRESIDENTE PRUDENTE","SP","12/2020","1727"
"354150","PRESIDENTE VENCESLAU","SP","12/2020","260"
"354160","PROMISSÃO","SP","12/2020","236"
"354165","QUADRA","SP","12/2020","3"
"354170","QUATÁ","SP","12/2020","54"
"354180","QUEIROZ","SP","12/2020","22"
"354190","QUELUZ","SP","12/2020","112"
"354200","QUINTANA","SP","12/2020","52"
"354210","RAFARD","SP","12/2020","37"
"354220","RANCHARIA","SP","12/2020","241"
"354230","REDENÇÃO DA SERRA","SP","12/2020","98"
"354240","REGENTE FEIJÓ","SP","12/2020","122"
"354250","REGINÓPOLIS","SP","12/2020","31"
"354260","REGISTRO","SP","12/2020","1107"
"354270","RESTINGA","SP","12/2020","23"
"354280","RIBEIRA","SP","12/2020","23"
"354290","RIBEIRÃO BONITO","SP","12/2020","42"
"354300","RIBEIRÃO BRANCO","SP","12/2020","110"
"354310","RIBEIRÃO CORRENTE","SP","12/2020","21"
"354320","RIBEIRÃO DO SUL","SP","12/2020","105"
"354323","RIBEIRÃO DOS ÍNDIOS","SP","12/2020","1"
"354325","RIBEIRÃO GRANDE","SP","12/2020","50"
"354330","RIBEIRÃO PIRES","SP","12/2020","1607"
"354340","RIBEIRÃO PRETO","SP","12/2020","5455"
"354350","RIVERSUL","SP","12/2020","49"
"354360","RIFAINA","SP","12/2020","31"
"354370","RINCÃO","SP","12/2020","113"
"354380","RINÓPOLIS","SP","12/2020","71"
"354390","RIO CLARO","SP","12/2020","1714"
"354400","RIO DAS PEDRAS","SP","12/2020","134"
"354410","RIO GRANDE DA SERRA","SP","12/2020","325"
"354420","RIOLÂNDIA","SP","12/2020","96"
"354425","ROSANA","SP","12/2020","128"
"354430","ROSEIRA","SP","12/2020","82"
"354440","RUBIÁCEA","SP","12/2020","8"
"354450","RUBINÉIA","SP","12/2020","18"
"354460","SABINO","SP","12/2020","45"
"354470","SAGRES","SP","12/2020","15"
"354480","SALES","SP","12/2020","54"
"354490","SALES OLIVEIRA","SP","12/2020","56"
"354500","SALESÓPOLIS","SP","12/2020","211"
"354510","SALMOURÃO","SP","12/2020","29"
"354515","SALTINHO","SP","12/2020","26"
"354520","SALTO","SP","12/2020","918"
"354530","SALTO DE PIRAPORA","SP","12/2020","397"
"354540","SALTO GRANDE","SP","12/2020","126"
"354550","SANDOVALINA","SP","12/2020","13"
"354560","SANTA ADÉLIA","SP","12/2020","74"
"354570","SANTA ALBERTINA","SP","12/2020","44"
"354580","SANTA BÁRBARA DOESTE","SP","12/2020","979"
"354600","SANTA BRANCA","SP","12/2020","121"
"354610","SANTA CLARA DOESTE","SP","12/2020","11"
"354620","SANTA CRUZ DA CONCEIÇÃO","SP","12/2020","46"
"354625","SANTA CRUZ DA ESPERANÇA","SP","12/2020","6"
"354630","SANTA CRUZ DAS PALMEIRAS","SP","12/2020","105"
"354640","SANTA CRUZ DO RIO PARDO","SP","12/2020","293"
"354650","SANTA ERNESTINA","SP","12/2020","28"
"354660","SANTA FÉ DO SUL","SP","12/2020","206"
"354670","SANTA GERTRUDES","SP","12/2020","146"
"354680","SANTA ISABEL","SP","12/2020","814"
"354690","SANTA LÚCIA","SP","12/2020","27"
"354700","SANTA MARIA DA SERRA","SP","12/2020","20"
"354710","SANTA MERCEDES","SP","12/2020","14"
"354720","SANTANA DA PONTE PENSA","SP","12/2020","0"
"354730","SANTANA DE PARNAÍBA","SP","12/2020","1016"
"354740","SANTA RITA DOESTE","SP","12/2020","25"
"354750","SANTA RITA DO PASSA QUATRO","SP","12/2020","176"
"354760","SANTA ROSA DE VITERBO","SP","12/2020","186"
"354765","SANTA SALETE","SP","12/2020","5"
"354770","SANTO ANASTÁCIO","SP","12/2020","122"
"354780","SANTO ANDRÉ","SP","12/2020","5008"
"354790","SANTO ANTÔNIO DA ALEGRIA","SP","12/2020","40"
"354800","SANTO ANTÔNIO DE POSSE","SP","12/2020","206"
"354805","SANTO ANTÔNIO DO ARACANGUÁ","SP","12/2020","49"
"354810","SANTO ANTÔNIO DO JARDIM","SP","12/2020","43"
"354820","SANTO ANTÔNIO DO PINHAL","SP","12/2020","127"
"354830","SANTO EXPEDITO","SP","12/2020","20"
"354840","SANTÓPOLIS DO AGUAPEÍ","SP","12/2020","17"
"354850","SANTOS","SP","12/2020","2526"
"354860","SÃO BENTO DO SAPUCAÍ","SP","12/2020","172"
"354870","SÃO BERNARDO DO CAMPO","SP","12/2020","6693"
"354880","SÃO CAETANO DO SUL","SP","12/2020","1725"
"354890","SÃO CARLOS","SP","12/2020","1360"
"354900","SÃO FRANCISCO","SP","12/2020","20"
"354910","SÃO JOÃO DA BOA VISTA","SP","12/2020","616"
"354920","SÃO JOÃO DAS DUAS PONTES","SP","12/2020","8"
"354925","SÃO JOÃO DE IRACEMA","SP","12/2020","9"
"354930","SÃO JOÃO DO PAU DALHO","SP","12/2020","4"
"354940","SÃO JOAQUIM DA BARRA","SP","12/2020","220"
"354950","SÃO JOSÉ DA BELA VISTA","SP","12/2020","72"
"354960","SÃO JOSÉ DO BARREIRO","SP","12/2020","89"
"354970","SÃO JOSÉ DO RIO PARDO","SP","12/2020","333"
"354980","SÃO JOSÉ DO RIO PRETO","SP","12/2020","5640"
